Time, y, x, Angle, D, BelowCut, Away
21, 132, 122, -90.000000, 0.135600,  0, 0 
21, 133, 122, -90.000000, 0.140653,  0, 0 
21, 134, 122, -90.000000, 0.144456,  0, 0 
21, 135, 122, -90.000000, 0.146761,  0, 0 
21, 136, 122, -90.000000, 0.149624,  0, 0 
21, 137, 122, -90.000000, 0.155345,  0, 0 
21, 138, 122, -90.000000, 0.158833,  0, 0 
21, 139, 122, -90.000000, 0.156016,  0, 0 
21, 140, 122, -90.000000, 0.151212,  0, 0 
21, 141, 122, -90.000000, 0.148749,  0, 0 
21, 142, 122, -90.000000, 0.145425,  0, 0 
21, 143, 122, -90.000000, 0.143777,  0, 0 
21, 144, 122, -90.000000, 0.141455,  0, 0 
21, 145, 122, -90.000000, 0.138891,  0, 0 
21, 163, 122, -90.000000, 0.065583,  0, 0 
21, 164, 122, -90.000000, 0.066236,  0, 0 
21, 165, 122, -90.000000, 0.063363,  0, 0 
21, 166, 122, -90.000000, 0.066653,  0, 0 
21, 121, 123, -90.000000, 0.103991,  0, 0 
21, 122, 123, -90.000000, 0.107219,  0, 0 
21, 123, 123, -90.000000, 0.116276,  0, 0 
21, 124, 123, -90.000000, 0.123281,  0, 0 
21, 125, 123, -90.000000, 0.126110,  0, 0 
21, 126, 123, -90.000000, 0.126210,  0, 0 
21, 127, 123, -90.000000, 0.126477,  0, 0 
21, 128, 123, -90.000000, 0.125816,  0, 0 
21, 129, 123, -90.000000, 0.126601,  0, 0 
21, 130, 123, -90.000000, 0.129045,  0, 0 
21, 131, 123, -90.000000, 0.135004,  0, 0 
21, 132, 123, -90.000000, 0.135725,  0, 0 
21, 133, 123, -90.000000, 0.138944,  0, 0 
21, 134, 123, -90.000000, 0.145743,  0, 0 
21, 135, 123, -90.000000, 0.152157,  0, 0 
21, 136, 123, -90.000000, 0.157116,  0, 0 
21, 137, 123, -90.000000, 0.162344,  0, 0 
21, 138, 123, -90.000000, 0.165203,  0, 0 
21, 139, 123, -90.000000, 0.162873,  0, 0 
21, 140, 123, -90.000000, 0.158217,  0, 0 
21, 141, 123, -90.000000, 0.154276,  0, 0 
21, 142, 123, -90.000000, 0.148355,  0, 0 
21, 143, 123, -90.000000, 0.143787,  0, 0 
21, 144, 123, -90.000000, 0.138249,  0, 0 
21, 145, 123, -90.000000, 0.136141,  0, 0 
21, 163, 123, -90.000000, 0.070271,  0, 0 
21, 164, 123, -90.000000, 0.070364,  0, 0 
21, 165, 123, -90.000000, 0.066529,  0, 0 
21, 166, 123, -90.000000, 0.067969,  0, 0 
21, 122, 124, -90.000000, 0.099609,  0, 0 
21, 123, 124, -90.000000, 0.106762,  0, 0 
21, 124, 124, -90.000000, 0.113115,  0, 0 
21, 125, 124, -90.000000, 0.117299,  0, 0 
21, 126, 124, -90.000000, 0.119955,  0, 0 
21, 127, 124, -90.000000, 0.120245,  0, 0 
21, 128, 124, -90.000000, 0.119710,  0, 0 
21, 129, 124, -90.000000, 0.120827,  0, 0 
21, 130, 124, -90.000000, 0.123820,  0, 0 
21, 131, 124, -90.000000, 0.126990,  0, 0 
21, 132, 124, -90.000000, 0.125987,  0, 0 
21, 133, 124, -90.000000, 0.132631,  0, 0 
21, 134, 124, -90.000000, 0.143257,  0, 0 
21, 135, 124, -90.000000, 0.147453,  0, 0 
21, 136, 124, -90.000000, 0.147410,  0, 0 
21, 137, 124, -90.000000, 0.147709,  0, 0 
21, 138, 124, -90.000000, 0.146512,  0, 0 
21, 139, 124, -90.000000, 0.142620,  0, 0 
21, 140, 124, -90.000000, 0.138699,  0, 0 
21, 141, 124, -90.000000, 0.135038,  0, 0 
21, 142, 124, -90.000000, 0.128402,  0, 0 
21, 143, 124, -90.000000, 0.123016,  0, 0 
21, 144, 124, -90.000000, 0.119057,  0, 0 
21, 145, 124, -90.000000, 0.118963,  0, 0 
21, 146, 124, -90.000000, 0.118262,  0, 0 
21, 147, 124, -90.000000, 0.118284,  0, 0 
21, 148, 124, -90.000000, 0.118327,  0, 0 
21, 163, 124, -90.000000, 0.040061,  0, 0 
21, 164, 124, -90.000000, 0.040925,  0, 0 
21, 165, 124, -90.000000, 0.037812,  0, 0 
21, 166, 124, -90.000000, 0.040340,  0, 0 
21, 123, 125, -90.000000, 0.095748,  0, 0 
21, 124, 125, -90.000000, 0.101810,  0, 0 
21, 125, 125, -90.000000, 0.106643,  0, 0 
21, 126, 125, -90.000000, 0.109999,  0, 0 
21, 127, 125, -90.000000, 0.110351,  0, 0 
21, 128, 125, -90.000000, 0.110215,  0, 0 
21, 129, 125, -90.000000, 0.111436,  0, 0 
21, 130, 125, -90.000000, 0.114803,  0, 0 
21, 131, 125, -90.000000, 0.117353,  0, 0 
21, 132, 125, -90.000000, 0.118586,  0, 0 
21, 133, 125, -90.000000, 0.126913,  0, 0 
21, 134, 125, -90.000000, 0.137942,  0, 0 
21, 135, 125, -90.000000, 0.139799,  0, 0 
21, 136, 125, -90.000000, 0.137234,  0, 0 
21, 137, 125, -90.000000, 0.135309,  0, 0 
21, 138, 125, -90.000000, 0.131620,  0, 0 
21, 139, 125, -90.000000, 0.125167,  0, 0 
21, 140, 125, -90.000000, 0.120639,  0, 0 
21, 141, 125, -90.000000, 0.116377,  0, 0 
21, 142, 125, -90.000000, 0.110382,  0, 0 
21, 143, 125, -90.000000, 0.106486,  0, 0 
21, 144, 125, -90.000000, 0.103181,  0, 0 
21, 145, 125, -90.000000, 0.104102,  0, 0 
21, 146, 125, -90.000000, 0.106333,  0, 0 
21, 147, 125, -90.000000, 0.111234,  0, 0 
21, 148, 125, -90.000000, 0.114394,  0, 0 
21, 149, 125, -90.000000, 0.113396,  0, 0 
21, 150, 125, -90.000000, 0.113360,  0, 0 
21, 151, 125, -90.000000, 0.113853,  0, 0 
21, 152, 125, -90.000000, 0.111977,  0, 0 
21, 153, 125, -90.000000, 0.111187,  0, 0 
21, 154, 125, -90.000000, 0.110770,  0, 0 
21, 155, 125, -90.000000, 0.109483,  0, 0 
21, 156, 125, -90.000000, 0.106485,  0, 0 
21, 163, 125, -90.000000, 0.029799,  0, 0 
21, 164, 125, -90.000000, 0.031657,  0, 0 
21, 165, 125, -90.000000, 0.029224,  0, 0 
21, 166, 125, -90.000000, 0.031577,  0, 0 
21, 123, 126, -90.000000, 0.093580,  0, 0 
21, 124, 126, -90.000000, 0.100052,  0, 0 
21, 125, 126, -90.000000, 0.105640,  0, 0 
21, 126, 126, -90.000000, 0.109252,  0, 0 
21, 127, 126, -90.000000, 0.108992,  0, 0 
21, 128, 126, -90.000000, 0.108713,  0, 0 
21, 129, 126, -90.000000, 0.111338,  0, 0 
21, 130, 126, -90.000000, 0.116366,  0, 0 
21, 131, 126, -90.000000, 0.117837,  0, 0 
21, 132, 126, -90.000000, 0.116719,  0, 0 
21, 133, 126, -90.000000, 0.123256,  0, 0 
21, 134, 126, -90.000000, 0.133435,  0, 0 
21, 135, 126, -90.000000, 0.133779,  0, 0 
21, 136, 126, -90.000000, 0.129133,  0, 0 
21, 137, 126, -90.000000, 0.124711,  0, 0 
21, 138, 126, -90.000000, 0.118492,  0, 0 
21, 139, 126, -90.000000, 0.110201,  0, 0 
21, 140, 126, -90.000000, 0.106193,  0, 0 
21, 141, 126, -90.000000, 0.101807,  0, 0 
21, 142, 126, -90.000000, 0.096427,  0, 0 
21, 143, 126, -90.000000, 0.092942,  0, 0 
21, 144, 126, -90.000000, 0.090870,  0, 0 
21, 145, 126, -90.000000, 0.094045,  0, 0 
21, 146, 126, -90.000000, 0.097849,  0, 0 
21, 147, 126, -90.000000, 0.105247,  0, 0 
21, 148, 126, -90.000000, 0.110093,  0, 0 
21, 149, 126, -90.000000, 0.109999,  0, 0 
21, 150, 126, -90.000000, 0.109583,  0, 0 
21, 151, 126, -90.000000, 0.109237,  0, 0 
21, 152, 126, -90.000000, 0.108217,  0, 0 
21, 153, 126, -90.000000, 0.108342,  0, 0 
21, 154, 126, -90.000000, 0.108476,  0, 0 
21, 155, 126, -90.000000, 0.106935,  0, 0 
21, 156, 126, -90.000000, 0.103420,  0, 0 
21, 157, 126, -90.000000, 0.097553,  0, 0 
21, 163, 126, -90.000000, 0.023418,  0, 0 
21, 164, 126, -90.000000, 0.025279,  0, 0 
21, 165, 126, -90.000000, 0.022839,  0, 0 
21, 166, 126, -90.000000, 0.025134,  0, 0 
21, 167, 126, -90.000000, 0.028288,  0, 0 
21, 168, 126, -90.000000, 0.032648,  0, 0 
21, 123, 127, -90.000000, 0.082876,  0, 0 
21, 124, 127, -90.000000, 0.091224,  0, 0 
21, 125, 127, -90.000000, 0.097850,  0, 0 
21, 126, 127, -90.000000, 0.101301,  0, 0 
21, 127, 127, -90.000000, 0.100046,  0, 0 
21, 128, 127, -90.000000, 0.099369,  0, 0 
21, 129, 127, -90.000000, 0.102962,  0, 0 
21, 130, 127, -90.000000, 0.111018,  0, 0 
21, 131, 127, -90.000000, 0.115992,  0, 0 
21, 132, 127, -90.000000, 0.115845,  0, 0 
21, 133, 127, -90.000000, 0.121368,  0, 0 
21, 134, 127, -90.000000, 0.130115,  0, 0 
21, 135, 127, -90.000000, 0.127144,  0, 0 
21, 136, 127, -90.000000, 0.118354,  0, 0 
21, 137, 127, -90.000000, 0.110026,  0, 0 
21, 138, 127, -90.000000, 0.103597,  0, 0 
21, 139, 127, -90.000000, 0.098285,  0, 0 
21, 140, 127, -90.000000, 0.096132,  0, 0 
21, 141, 127, -90.000000, 0.090155,  0, 0 
21, 142, 127, -90.000000, 0.084339,  0, 0 
21, 143, 127, -90.000000, 0.082500,  0, 0 
21, 144, 127, -90.000000, 0.082013,  0, 0 
21, 145, 127, -90.000000, 0.085853,  0, 0 
21, 146, 127, -90.000000, 0.089733,  0, 0 
21, 147, 127, -90.000000, 0.098781,  0, 0 
21, 148, 127, -90.000000, 0.104388,  0, 0 
21, 149, 127, -90.000000, 0.104537,  0, 0 
21, 150, 127, -90.000000, 0.103706,  0, 0 
21, 151, 127, -90.000000, 0.102596,  0, 0 
21, 152, 127, -90.000000, 0.102111,  0, 0 
21, 153, 127, -90.000000, 0.102650,  0, 0 
21, 154, 127, -90.000000, 0.103569,  0, 0 
21, 155, 127, -90.000000, 0.102291,  0, 0 
21, 156, 127, -90.000000, 0.098982,  0, 0 
21, 157, 127, -90.000000, 0.093814,  0, 0 
21, 158, 127, -90.000000, 0.086251,  0, 0 
21, 159, 127, -90.000000, 0.072598,  0, 0 
21, 160, 127, -90.000000, 0.042273,  0, 0 
21, 161, 127, -90.000000, 0.022377,  0, 0 
21, 162, 127, -90.000000, 0.017859,  0, 0 
21, 163, 127, -90.000000, 0.018688,  0, 0 
21, 164, 127, -90.000000, 0.019711,  0, 0 
21, 165, 127, -90.000000, 0.017378,  0, 0 
21, 166, 127, -90.000000, 0.020059,  0, 0 
21, 167, 127, -90.000000, 0.023655,  0, 0 
21, 168, 127, -90.000000, 0.028209,  0, 0 
21, 169, 127, -90.000000, 0.033798,  0, 0 
21, 170, 127, -90.000000, 0.042913,  0, 0 
21, 171, 127, -90.000000, 0.053310,  0, 0 
21, 172, 127, -90.000000, 0.065490,  0, 0 
21, 123, 128, -90.000000, 0.080026,  0, 0 
21, 124, 128, -90.000000, 0.082118,  0, 0 
21, 125, 128, -90.000000, 0.085862,  0, 0 
21, 126, 128, -90.000000, 0.089153,  0, 0 
21, 127, 128, -90.000000, 0.088781,  0, 0 
21, 128, 128, -90.000000, 0.088627,  0, 0 
21, 129, 128, -90.000000, 0.090675,  0, 0 
21, 130, 128, -90.000000, 0.095880,  0, 0 
21, 131, 128, -90.000000, 0.098990,  0, 0 
21, 132, 128, -90.000000, 0.095721,  0, 0 
21, 133, 128, -90.000000, 0.098466,  0, 0 
21, 134, 128, -90.000000, 0.108986,  0, 0 
21, 135, 128, -90.000000, 0.109167,  0, 0 
21, 136, 128, -90.000000, 0.104375,  0, 0 
21, 137, 128, -90.000000, 0.101470,  0, 0 
21, 138, 128, -90.000000, 0.101315,  0, 0 
21, 139, 128, -90.000000, 0.099501,  0, 0 
21, 140, 128, -90.000000, 0.095364,  0, 0 
21, 141, 128, -90.000000, 0.086075,  0, 0 
21, 142, 128, -90.000000, 0.080319,  0, 0 
21, 143, 128, -90.000000, 0.079872,  0, 0 
21, 144, 128, -90.000000, 0.080310,  0, 0 
21, 145, 128, -90.000000, 0.084205,  0, 0 
21, 146, 128, -90.000000, 0.088297,  0, 0 
21, 147, 128, -90.000000, 0.097718,  0, 0 
21, 148, 128, -90.000000, 0.103027,  0, 0 
21, 149, 128, -90.000000, 0.102450,  0, 0 
21, 150, 128, -90.000000, 0.101282,  0, 0 
21, 151, 128, -90.000000, 0.099670,  0, 0 
21, 152, 128, -90.000000, 0.098314,  0, 0 
21, 153, 128, -90.000000, 0.098777,  0, 0 
21, 154, 128, -90.000000, 0.099996,  0, 0 
21, 155, 128, -90.000000, 0.099010,  0, 0 
21, 156, 128, -90.000000, 0.095854,  0, 0 
21, 157, 128, -90.000000, 0.090555,  0, 0 
21, 158, 128, -90.000000, 0.081515,  0, 0 
21, 159, 128, -90.000000, 0.067257,  0, 0 
21, 160, 128, -90.000000, 0.038564,  0, 0 
21, 161, 128, -90.000000, 0.019838,  0, 0 
21, 162, 128, -90.000000, 0.015302,  0, 0 
21, 163, 128, -90.000000, 0.014617,  0, 0 
21, 164, 128, -90.000000, 0.015283,  0, 0 
21, 165, 128, -90.000000, 0.013405,  0, 0 
21, 166, 128, -90.000000, 0.016514,  0, 0 
21, 167, 128, -90.000000, 0.020412,  0, 0 
21, 168, 128, -90.000000, 0.024998,  0, 0 
21, 169, 128, -90.000000, 0.030524,  0, 0 
21, 170, 128, -90.000000, 0.039505,  0, 0 
21, 171, 128, -90.000000, 0.051361,  0, 0 
21, 172, 128, -90.000000, 0.064210,  0, 0 
21, 173, 128, -90.000000, 0.076784,  0, 0 
21, 123, 129, -90.000000, 0.097902,  0, 0 
21, 124, 129, -90.000000, 0.096184,  0, 0 
21, 125, 129, -90.000000, 0.098377,  0, 0 
21, 126, 129, -90.000000, 0.100955,  0, 0 
21, 127, 129, -90.000000, 0.099746,  0, 0 
21, 128, 129, -90.000000, 0.098446,  0, 0 
21, 129, 129, -90.000000, 0.100168,  0, 0 
21, 130, 129, -90.000000, 0.103799,  0, 0 
21, 131, 129, -90.000000, 0.102110,  0, 0 
21, 132, 129, -90.000000, 0.094595,  0, 0 
21, 133, 129, -90.000000, 0.094974,  0, 0 
21, 134, 129, -90.000000, 0.105713,  0, 0 
21, 135, 129, -90.000000, 0.107033,  0, 0 
21, 136, 129, -90.000000, 0.104632,  0, 0 
21, 137, 129, -90.000000, 0.102811,  0, 0 
21, 138, 129, -90.000000, 0.103462,  0, 0 
21, 139, 129, -90.000000, 0.099707,  0, 0 
21, 140, 129, -90.000000, 0.094501,  0, 0 
21, 141, 129, -90.000000, 0.084780,  0, 0 
21, 142, 129, -90.000000, 0.079428,  0, 0 
21, 143, 129, -90.000000, 0.079311,  0, 0 
21, 144, 129, -90.000000, 0.080065,  0, 0 
21, 145, 129, -90.000000, 0.084273,  0, 0 
21, 146, 129, -90.000000, 0.088792,  0, 0 
21, 147, 129, -90.000000, 0.098323,  0, 0 
21, 148, 129, -90.000000, 0.103186,  0, 0 
21, 149, 129, -90.000000, 0.101978,  0, 0 
21, 150, 129, -90.000000, 0.100842,  0, 0 
21, 151, 129, -90.000000, 0.097900,  0, 0 
21, 152, 129, -90.000000, 0.095370,  0, 0 
21, 153, 129, -90.000000, 0.096047,  0, 0 
21, 154, 129, -90.000000, 0.097352,  0, 0 
21, 155, 129, -90.000000, 0.096446,  0, 0 
21, 156, 129, -90.000000, 0.093259,  0, 0 
21, 157, 129, -90.000000, 0.087613,  0, 0 
21, 158, 129, -90.000000, 0.077879,  0, 0 
21, 159, 129, -90.000000, 0.063778,  0, 0 
21, 160, 129, -90.000000, 0.036761,  0, 0 
21, 161, 129, -90.000000, 0.019006,  0, 0 
21, 162, 129, -90.000000, 0.014710,  0, 0 
21, 163, 129, -90.000000, 0.014145,  0, 0 
21, 164, 129, -90.000000, 0.014659,  0, 0 
21, 165, 129, -90.000000, 0.012132,  0, 0 
21, 166, 129, -90.000000, 0.015194,  0, 0 
21, 167, 129, -90.000000, 0.019581,  0, 0 
21, 168, 129, -90.000000, 0.024273,  0, 0 
21, 169, 129, -90.000000, 0.029767,  0, 0 
21, 170, 129, -90.000000, 0.038787,  0, 0 
21, 171, 129, -90.000000, 0.051088,  0, 0 
21, 172, 129, -90.000000, 0.063868,  0, 0 
21, 173, 129, -90.000000, 0.075890,  0, 0 
21, 174, 129, -90.000000, 0.087804,  0, 0 
21, 123, 130, -90.000000, 0.115382,  0, 0 
21, 124, 130, -90.000000, 0.113212,  0, 0 
21, 125, 130, -90.000000, 0.114688,  0, 0 
21, 126, 130, -90.000000, 0.116393,  0, 0 
21, 127, 130, -90.000000, 0.112446,  0, 0 
21, 128, 130, -90.000000, 0.109372,  0, 0 
21, 136, 130, -90.000000, 0.107054,  0, 0 
21, 137, 130, -90.000000, 0.102218,  0, 0 
21, 138, 130, -90.000000, 0.103556,  0, 0 
21, 139, 130, -90.000000, 0.100878,  0, 0 
21, 140, 130, -90.000000, 0.097160,  0, 0 
21, 141, 130, -90.000000, 0.087122,  0, 0 
21, 142, 130, -90.000000, 0.081288,  0, 0 
21, 143, 130, -90.000000, 0.080648,  0, 0 
21, 144, 130, -90.000000, 0.080916,  0, 0 
21, 145, 130, -90.000000, 0.084530,  0, 0 
21, 146, 130, -90.000000, 0.088296,  0, 0 
21, 147, 130, -90.000000, 0.097362,  0, 0 
21, 148, 130, -90.000000, 0.101534,  0, 0 
21, 149, 130, -90.000000, 0.100007,  0, 0 
21, 150, 130, -90.000000, 0.099032,  0, 0 
21, 151, 130, -90.000000, 0.096079,  0, 0 
21, 152, 130, -90.000000, 0.093620,  0, 0 
21, 153, 130, -90.000000, 0.093728,  0, 0 
21, 154, 130, -90.000000, 0.094530,  0, 0 
21, 155, 130, -90.000000, 0.093500,  0, 0 
21, 156, 130, -90.000000, 0.090228,  0, 0 
21, 157, 130, -90.000000, 0.084587,  0, 0 
21, 158, 130, -90.000000, 0.075133,  0, 0 
21, 159, 130, -90.000000, 0.062306,  0, 0 
21, 160, 130, -90.000000, 0.037154,  0, 0 
21, 161, 130, -90.000000, 0.020044,  0, 0 
21, 162, 130, -90.000000, 0.016173,  0, 0 
21, 163, 130, -90.000000, 0.015532,  0, 0 
21, 164, 130, -90.000000, 0.014744,  0, 0 
21, 165, 130, -90.000000, 0.011707,  0, 0 
21, 166, 130, -90.000000, 0.014927,  0, 0 
21, 167, 130, -90.000000, 0.019747,  0, 0 
21, 168, 130, -90.000000, 0.024491,  0, 0 
21, 169, 130, -90.000000, 0.030077,  0, 0 
21, 170, 130, -90.000000, 0.039167,  0, 0 
21, 171, 130, -90.000000, 0.051474,  0, 0 
21, 172, 130, -90.000000, 0.064000,  0, 0 
21, 173, 130, -90.000000, 0.075398,  0, 0 
21, 174, 130, -90.000000, 0.087249,  0, 0 
21, 175, 130, -90.000000, 0.097015,  0, 0 
21, 122, 131, -90.000000, 0.117860,  0, 0 
21, 123, 131, -90.000000, 0.117690,  0, 0 
21, 124, 131, -90.000000, 0.115466,  0, 0 
21, 125, 131, -90.000000, 0.114527,  0, 0 
21, 126, 131, -90.000000, 0.116645,  0, 0 
21, 127, 131, -90.000000, 0.112804,  0, 0 
21, 128, 131, -90.000000, 0.108894,  0, 0 
21, 142, 131, -90.000000, 0.064552,  0, 0 
21, 143, 131, -90.000000, 0.062908,  0, 0 
21, 144, 131, -90.000000, 0.063314,  0, 0 
21, 145, 131, -90.000000, 0.066757,  0, 0 
21, 146, 131, -90.000000, 0.069680,  0, 0 
21, 147, 131, -90.000000, 0.079844,  0, 0 
21, 148, 131, -90.000000, 0.086564,  0, 0 
21, 155, 131, -90.000000, 0.083658,  0, 0 
21, 156, 131, -90.000000, 0.080409,  0, 0 
21, 157, 131, -90.000000, 0.075194,  0, 0 
21, 158, 131, -90.000000, 0.066868,  0, 0 
21, 159, 131, -90.000000, 0.056613,  0, 0 
21, 160, 131, -90.000000, 0.034752,  0, 0 
21, 161, 131, -90.000000, 0.020471,  0, 0 
21, 162, 131, -90.000000, 0.016478,  0, 0 
21, 163, 131, -90.000000, 0.015512,  0, 0 
21, 164, 131, -90.000000, 0.014035,  0, 0 
21, 165, 131, -90.000000, 0.011108,  0, 0 
21, 166, 131, -90.000000, 0.014463,  0, 0 
21, 167, 131, -90.000000, 0.019376,  0, 0 
21, 168, 131, -90.000000, 0.024149,  0, 0 
21, 169, 131, -90.000000, 0.029878,  0, 0 
21, 170, 131, -90.000000, 0.039091,  0, 0 
21, 171, 131, -90.000000, 0.051355,  0, 0 
21, 172, 131, -90.000000, 0.063508,  0, 0 
21, 173, 131, -90.000000, 0.074394,  0, 0 
21, 174, 131, -90.000000, 0.086458,  0, 0 
21, 175, 131, -90.000000, 0.096441,  0, 0 
21, 176, 131, -90.000000, 0.100963,  0, 0 
21, 122, 132, -90.000000, 0.114800,  0, 0 
21, 123, 132, -90.000000, 0.114214,  0, 0 
21, 124, 132, -90.000000, 0.116082,  0, 0 
21, 125, 132, -90.000000, 0.115995,  0, 0 
21, 126, 132, -90.000000, 0.118271,  0, 0 
21, 127, 132, -90.000000, 0.112978,  0, 0 
21, 143, 132, -90.000000, 0.037769,  0, 0 
21, 144, 132, -90.000000, 0.036653,  0, 0 
21, 145, 132, -90.000000, 0.036095,  0, 0 
21, 146, 132, -90.000000, 0.035026,  0, 0 
21, 147, 132, -90.000000, 0.041011,  0, 0 
21, 156, 132, -90.000000, 0.055781,  0, 0 
21, 157, 132, -90.000000, 0.051704,  0, 0 
21, 158, 132, -90.000000, 0.046163,  0, 0 
21, 159, 132, -90.000000, 0.040913,  0, 0 
21, 160, 132, -90.000000, 0.029225,  0, 0 
21, 161, 132, -90.000000, 0.020759,  0, 0 
21, 162, 132, -90.000000, 0.016859,  0, 0 
21, 163, 132, -90.000000, 0.015876,  0, 0 
21, 164, 132, -90.000000, 0.013952,  0, 0 
21, 165, 132, -90.000000, 0.010979,  0, 0 
21, 166, 132, -90.000000, 0.014401,  0, 0 
21, 167, 132, -90.000000, 0.019390,  0, 0 
21, 168, 132, -90.000000, 0.024343,  0, 0 
21, 169, 132, -90.000000, 0.030590,  0, 0 
21, 170, 132, -90.000000, 0.040202,  0, 0 
21, 171, 132, -90.000000, 0.052197,  0, 0 
21, 172, 132, -90.000000, 0.063632,  0, 0 
21, 173, 132, -90.000000, 0.073947,  0, 0 
21, 174, 132, -90.000000, 0.085682,  0, 0 
21, 175, 132, -90.000000, 0.095206,  0, 0 
21, 176, 132, -90.000000, 0.099593,  0, 0 
21, 177, 132, -90.000000, 0.103090,  0, 0 
21, 109, 133, -90.000000, 0.124168,  0, 0 
21, 110, 133, -90.000000, 0.134612,  0, 0 
21, 111, 133, -90.000000, 0.132150,  0, 0 
21, 112, 133, -90.000000, 0.140878,  0, 0 
21, 113, 133, -90.000000, 0.151980,  0, 0 
21, 122, 133, -90.000000, 0.116388,  0, 0 
21, 123, 133, -90.000000, 0.114518,  0, 0 
21, 124, 133, -90.000000, 0.115938,  0, 0 
21, 125, 133, -90.000000, 0.118231,  0, 0 
21, 126, 133, -90.000000, 0.122773,  0, 0 
21, 144, 133, -90.000000, 0.039115,  0, 0 
21, 145, 133, -90.000000, 0.037232,  0, 0 
21, 146, 133, -90.000000, 0.034299,  0, 0 
21, 156, 133, -90.000000, 0.048822,  0, 0 
21, 157, 133, -90.000000, 0.044402,  0, 0 
21, 158, 133, -90.000000, 0.039357,  0, 0 
21, 159, 133, -90.000000, 0.036239,  0, 0 
21, 160, 133, -90.000000, 0.029332,  0, 0 
21, 161, 133, -90.000000, 0.020502,  0, 0 
21, 162, 133, -90.000000, 0.016369,  0, 0 
21, 171, 133, -90.000000, 0.052651,  0, 0 
21, 172, 133, -90.000000, 0.062276,  0, 0 
21, 173, 133, -90.000000, 0.071018,  0, 0 
21, 174, 133, -90.000000, 0.081691,  0, 0 
21, 175, 133, -90.000000, 0.090608,  0, 0 
21, 176, 133, -90.000000, 0.094993,  0, 0 
21, 177, 133, -90.000000, 0.097761,  0, 0 
21, 178, 133, -90.000000, 0.096351,  0, 0 
21, 108, 134, -90.000000, 0.103175,  0, 0 
21, 109, 134, -90.000000, 0.128321,  0, 0 
21, 110, 134, -90.000000, 0.141322,  0, 0 
21, 111, 134, -90.000000, 0.142635,  0, 0 
21, 112, 134, -90.000000, 0.154422,  0, 0 
21, 113, 134, -90.000000, 0.160993,  0, 0 
21, 114, 134, -90.000000, 0.154419,  0, 0 
21, 121, 134, -90.000000, 0.122888,  0, 0 
21, 122, 134, -90.000000, 0.117999,  0, 0 
21, 123, 134, -90.000000, 0.116459,  0, 0 
21, 124, 134, -90.000000, 0.116326,  0, 0 
21, 125, 134, -90.000000, 0.115268,  0, 0 
21, 126, 134, -90.000000, 0.118092,  0, 0 
21, 156, 134, -90.000000, 0.055866,  0, 0 
21, 157, 134, -90.000000, 0.049087,  0, 0 
21, 158, 134, -90.000000, 0.042410,  0, 0 
21, 159, 134, -90.000000, 0.036677,  0, 0 
21, 160, 134, -90.000000, 0.025440,  0, 0 
21, 173, 134, -90.000000, 0.065961,  0, 0 
21, 174, 134, -90.000000, 0.076023,  0, 0 
21, 175, 134, -90.000000, 0.084679,  0, 0 
21, 176, 134, -90.000000, 0.088890,  0, 0 
21, 177, 134, -90.000000, 0.090776,  0, 0 
21, 178, 134, -90.000000, 0.088335,  0, 0 
21, 179, 134, -90.000000, 0.087894,  0, 0 
21, 107, 135, -90.000000, 0.086344,  0, 0 
21, 108, 135, -90.000000, 0.105347,  0, 0 
21, 109, 135, -90.000000, 0.130673,  0, 0 
21, 110, 135, -90.000000, 0.146005,  0, 0 
21, 111, 135, -90.000000, 0.152677,  0, 0 
21, 112, 135, -90.000000, 0.166818,  0, 0 
21, 113, 135, -90.000000, 0.167815,  0, 0 
21, 114, 135, -90.000000, 0.156439,  0, 0 
21, 115, 135, -90.000000, 0.150599,  0, 0 
21, 116, 135, -90.000000, 0.147189,  0, 0 
21, 117, 135, -90.000000, 0.143145,  0, 0 
21, 118, 135, -90.000000, 0.144557,  0, 0 
21, 119, 135, -90.000000, 0.140517,  0, 0 
21, 120, 135, -90.000000, 0.131570,  0, 0 
21, 121, 135, -90.000000, 0.123371,  0, 0 
21, 122, 135, -90.000000, 0.118564,  0, 0 
21, 123, 135, -90.000000, 0.116665,  0, 0 
21, 124, 135, -90.000000, 0.114789,  0, 0 
21, 125, 135, -90.000000, 0.110358,  0, 0 
21, 156, 135, -90.000000, 0.056199,  0, 0 
21, 157, 135, -90.000000, 0.048543,  0, 0 
21, 158, 135, -90.000000, 0.038873,  0, 0 
21, 159, 135, -90.000000, 0.028748,  0, 0 
21, 160, 135, -90.000000, 0.011731,  0, 0 
21, 176, 135, -90.000000, 0.096718,  0, 0 
21, 177, 135, -90.000000, 0.102195,  0, 0 
21, 178, 135, -90.000000, 0.105565,  0, 0 
21, 179, 135, -90.000000, 0.108767,  0, 0 
21, 180, 135, -90.000000, 0.116170,  0, 0 
21, 106, 136, -90.000000, 0.085426,  0, 0 
21, 107, 136, -90.000000, 0.086649,  0, 0 
21, 108, 136, -90.000000, 0.105732,  0, 0 
21, 109, 136, -90.000000, 0.131868,  0, 0 
21, 110, 136, -90.000000, 0.151514,  0, 0 
21, 111, 136, -90.000000, 0.165096,  0, 0 
21, 112, 136, -90.000000, 0.179446,  0, 0 
21, 113, 136, -90.000000, 0.172913,  0, 0 
21, 114, 136, -90.000000, 0.157791,  0, 0 
21, 115, 136, -90.000000, 0.151289,  0, 0 
